participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7095H,7095,6783c1d4-52c0-47bc-b69f-c3aa0fd5420f,TagMeBigger,10,9.0,9,0,1,0,0,699.0,599.0,201.72877831385387,,,,411.0,411.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7096F,7096,4b51c1a2-34ac-4049-9c13-f5ac1fd167b2,TagMeBigger,30,26.0,28,0,2,0,0,683.5357142857143,665.0,128.47437621531907,,,,575.0,575.0,149.90663761154806,0.0,1.0,1.0,2.1143807715275598,0.9674215661017014,1.1469592054258584,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7096M,7096,f82ce1a1-d462-42da-8ebf-550e8c279c28,TagMeBigger,10,7.0,8,0,2,0,0,708.0,730.5,143.86998098481638,,,,638.5,638.5,222.73863607376248,0.0,1.0,1.0,1.59321881802305,0.9674215661017014,0.6257972519213486,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7097I,7097,8f8ff6c0-1287-4c7a-a4df-d45a87e6d813,TagMeBigger,10,8.0,9,0,1,0,0,684.0,681.0,138.7515765676196,,,,503.0,503.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7097L,7097,b1f2e06d-4904-4bc8-acbe-a2d9c9ea456c,TagMeBigger,30,30.0,30,0,0,0,0,753.6333333333333,722.5,114.89980142635622,,,,,,,0.0,1.0,,2.1411981209720183,,,0.5750802388691912,-0.45190251503339046,,,1.0
7098E,7098,48c81598-39b2-4eab-b91f-72c425bf39e2,TagMeBigger,30,29.0,29,0,1,0,0,635.7586206896551,627.0,95.22029164462111,,,,551.0,551.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7098K,7098,d773f274-1814-4aeb-a99e-4753474b6af4,TagMeBigger,10,9.0,8,0,2,0,0,697.125,657.5,250.01282109981022,,,,451.5,451.5,86.97413408594535,0.0,1.0,1.0,1.59321881802305,0.9674215661017014,0.6257972519213486,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7099E,7099,70ea2340-e30a-496f-86bb-493bcbed5965,TagMeBigger,10,14.0,10,0,0,0,0,557.7,523.0,147.95273269227275,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7099K,7099,d00aa81b-c225-4a3d-a9c9-6faa3daaace4,TagMeBigger,30,39.0,27,0,3,0,0,510.037037037037,480.0,99.46838751060616,,,,433.0,419.0,25.11971337416094,0.0,1.0,1.0,2.100165492844468,1.1503493803760079,0.9498161124684601,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7100B,7100,0fb41b44-ab32-4419-ad1c-5fbe37672e10,TagMeBigger,30,30.0,27,0,3,0,0,697.9629629629629,713.0,182.84135230838814,,,,586.3333333333334,534.0,220.21428957570697,0.0,1.0,1.0,2.100165492844468,1.1503493803760079,0.9498161124684601,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7100H,7100,83d6b82a-7877-4c80-9d63-2b69f213369c,TagMeBigger,10,6.0,7,0,3,0,0,902.8571428571429,961.0,188.59783364912457,,,,1716.3333333333333,923.0,1622.6316073999462,0.0,1.0,1.0,1.5341205443525459,1.1503493803760079,0.383771163976538,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7101D,7101,21931ef7-eb8c-4418-9975-e9b9e7e9acb9,TagMeBigger,10,9.0,9,0,1,0,0,828.3333333333334,753.0,451.80997111617626,,,,623.0,623.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7101M,7101,8ece1536-ddbd-4fb1-b3e5-0ee4c461576f,TagMeBigger,30,27.0,25,0,5,0,0,600.52,584.0,134.88857129744784,,,,647.0,581.0,219.77602235002797,0.0,1.0,1.0,2.0699018308950508,1.382994127100638,0.6869077037944127,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7102A,7102,1c4695c0-1d73-4ca5-a1d6-c7ff9327c70a,TagMeBigger,30,27.0,28,0,2,0,0,712.1785714285714,700.0,117.95418243300725,,,,651.0,651.0,72.12489168102785,0.0,1.0,1.0,2.1143807715275598,0.9674215661017014,1.1469592054258584,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7102F,7102,6bcde96e-dcba-47b7-bfdc-094d240b8b3e,TagMeBigger,10,8.0,9,0,1,0,0,740.4444444444445,724.0,96.30305175734453,,,,515.0,515.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7103D,7103,5733634f-0761-4395-b2d8-e3a2bbecb6f5,TagMeBigger,30,30.0,28,0,2,0,0,605.0714285714286,580.5,138.36262837636806,,,,443.5,443.5,9.192388155425117,0.0,1.0,1.0,2.1143807715275598,0.9674215661017014,1.1469592054258584,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7103M,7103,ff0d572f-5f1d-4c09-962a-dbdf764d1107,TagMeBigger,10,15.0,10,0,0,0,0,570.3,540.0,151.16881659625147,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7104C,7104,10cfc7eb-8b6c-4b10-b384-f2990d584933,TagMeBigger,30,28.0,29,0,1,0,0,779.4827586206897,764.0,96.35448714054901,,,,599.0,599.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7104J,7104,bf658d6c-0554-490d-8313-6e9e1478ee4a,TagMeBigger,10,10.0,10,0,0,0,0,861.8,855.5,82.14864575877073,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7105C,7105,4ebfe0d3-6a74-4d4a-9dbb-a3dd278493ce,TagMeBigger,10,17.0,10,0,0,0,0,465.6,442.5,98.78056489006326,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7105F,7105,7415d83b-0ffa-4a81-b5db-b201521ef703,TagMeBigger,30,37.0,25,0,5,0,0,506.68,455.0,185.47567675214628,,,,426.0,448.0,54.99545435761032,0.0,1.0,1.0,2.0699018308950508,1.382994127100638,0.6869077037944127,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7106C,7106,549991bb-5564-4eb0-b550-1ad4f08cbcc9,TagMeBigger,30,44.0,27,0,3,0,0,486.6296296296296,443.0,144.17247900935777,,,,365.0,338.0,47.634021455258214,0.0,1.0,1.0,2.100165492844468,1.1503493803760079,0.9498161124684601,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7106M,7106,f88765c6-dc8a-45a5-9615-8da0ea5cf5ba,TagMeBigger,10,10.0,10,0,0,0,0,731.6,734.5,172.47685835110363,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7107B,7107,041c7244-dc6f-48ce-9fe7-a7aeca7d23e2,TagMeBigger,10,8.0,8,0,2,0,0,694.625,710.5,161.56726816672102,,,,526.5,526.5,163.3416664540925,0.0,1.0,1.0,1.59321881802305,0.9674215661017014,0.6257972519213486,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7107E,7107,29b18c98-300f-43ea-ba7c-fb20e41f1d8f,TagMeBigger,30,31.0,29,0,1,0,0,641.1379310344828,641.0,93.31311503976086,,,,520.0,520.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7108L,7108,f7166668-57d3-46c8-a9e1-9d3f9d27e600,TagMeBigger,30,48.0,29,0,1,0,0,479.0,465.0,62.39619951796515,,,,422.0,422.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7109F,7109,97f97409-7fe6-4c47-bd83-b5c54970e6af,TagMeBigger,10,10.0,10,0,0,0,0,723.9,704.0,106.04343973632274,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7109N,7109,f859305b-2866-4afc-94bb-a78687fa47d0,TagMeBigger,30,31.0,30,0,0,0,0,641.0333333333333,631.0,89.27272562339454,,,,,,,0.0,1.0,,2.1411981209720183,,,0.5750802388691912,-0.45190251503339046,,,1.0
7110A,7110,05b42f3c-29a4-4c3e-8c00-695a42a626dc,TagMeBigger,10,8.0,9,0,1,0,0,1673.2222222222222,807.0,2480.310302047799,,,,429.0,429.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7110G,7110,62290c12-a2b9-477d-a77c-946e0273bc22,TagMeBigger,30,32.0,30,0,0,0,0,712.0,697.0,115.5410063048225,,,,,,,0.0,1.0,,2.1411981209720183,,,0.5750802388691912,-0.45190251503339046,,,1.0
7111F,7111,6d93ed2a-1eca-4d00-b131-b8b202edc519,TagMeBigger,30,55.0,29,0,1,0,0,421.8965517241379,400.0,79.90500825872924,,,,311.0,311.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7111M,7111,cf142912-ef4c-4d7e-8fd8-a766e24aaa1d,TagMeBigger,10,11.0,9,0,1,0,0,565.6666666666666,543.0,128.0166004860307,,,,473.0,473.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7112G,7112,b52509ae-c297-4fbc-866f-8382ce933c51,TagMeBigger,10,11.0,10,0,0,0,0,624.3,625.5,97.68890531796444,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7112L,7112,e25412b0-dd14-4321-ace0-951fed688006,TagMeBigger,30,30.0,26,0,4,0,0,569.8846153846154,567.5,144.05369191327986,,,,394.75,410.5,155.64141479696207,0.0,1.0,1.0,2.0853555660318293,1.2815515655446008,0.8038040004872284,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7113B,7113,471b224d-0e00-4c33-8019-3d648346b608,TagMeBigger,30,41.0,28,0,2,0,0,486.2857142857143,483.5,67.67178806172406,,,,392.5,392.5,6.363961030678928,0.0,1.0,1.0,2.1143807715275598,0.9674215661017014,1.1469592054258584,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7113D,7113,81165332-9f3e-4384-a2a8-c6932334ff06,TagMeBigger,10,14.0,9,0,1,0,0,453.6666666666667,425.0,90.88591750100782,,,,404.0,404.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7114B,7114,224d2f8e-c3c9-4b66-ae2b-736c68877189,TagMeBigger,10,10.0,10,0,0,0,0,768.6,701.0,185.19431236766783,,,,,,,0.0,1.0,,1.6906216295848984,,,0.5750802388691912,-0.45190251503339046,,,1.0
7114G,7114,8e2a48c7-507a-482c-b975-7a1355c215cf,TagMeBigger,30,29.0,29,0,1,0,0,670.1034482758621,640.0,106.1913181908639,,,,594.0,594.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7115E,7115,772c8fd9-e19b-49d8-855f-36c0ddf5dd69,TagMeBigger,10,8.0,9,0,1,0,0,869.3333333333334,857.0,96.24577912822983,,,,630.0,630.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7115F,7115,9b368052-3752-457e-906c-6b50849deb3a,TagMeBigger,30,29.0,29,0,1,0,0,748.6896551724138,722.0,133.6942416348042,,,,797.0,797.0,,0.0,1.0,1.0,2.128045234184984,0.6744897501960817,1.4535554839889024,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7117E,7117,1df5209d-fc34-419c-942c-2f74d7aad9f2,TagMeBigger,30,39.0,28,0,2,0,0,512.9642857142857,505.0,97.74057959451079,,,,410.0,410.0,18.384776310850235,0.0,1.0,1.0,2.1143807715275598,0.9674215661017014,1.1469592054258584,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7117I,7117,45446e9c-9ffd-49bf-978b-dd1c5c05c3f8,TagMeBigger,10,7.0,8,0,2,0,0,885.75,608.5,835.5211803761428,,,,555.5,555.5,95.45941546018392,0.0,1.0,1.0,1.59321881802305,0.9674215661017014,0.6257972519213486,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7120J,7120,a16a7c5d-471b-47ed-9d62-3cba7fffb712,TagMeBigger,10,9.0,9,0,1,0,0,630.8888888888889,572.0,181.2411683672093,,,,440.0,440.0,,0.0,1.0,1.0,1.6448536269514715,0.6744897501960817,0.9703638767553898,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
7120N,7120,cb8f453e-3a2c-49f6-b258-04100892b852,TagMeBigger,30,35.0,26,0,4,0,0,508.61538461538464,501.5,66.89219800429758,,,,497.25,468.5,75.22134005719387,0.0,1.0,1.0,2.0853555660318293,1.2815515655446008,0.8038040004872284,0.5750802388691912,-0.45190251503339046,1.735305558547181,,1.0
